Year,Utility_Number,Utility_Name,Part,Service_Type,Data_type,State,Ownership,BA_Code,Revenues_Thousand_Dollars,Sales_Megawatthours,Customers_Count
2018,10697,Lake Country Power,A,Bundled,O,MN,Cooperative,MISO,"71,076.00","494,421","45,594"
2018,10702,Borough of Lansdale,A,Bundled,O,PA,Municipal,PJM,"9,538.00","50,855","7,323"
2018,10704,City of Lansing - (MI),A,Bundled,O,MI,Municipal,MISO,"84,412.00","578,034","84,699"
2018,10713,City of Larned - (KS),A,Bundled,O,KS,Municipal,SWPP,"2,580.00","19,670","2,108"
2018,10724,Lassen Municipal Utility District,A,Bundled,O,CA,Municipal,CISO,"11,121.90","70,697","9,637"
2018,10728,"Lane-Scott Electric Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,"3,045.00","24,830","2,307"
2018,10768,"Laurens Electric Coop, Inc",A,Bundled,O,SC,Cooperative,DUK,"97,294.00","734,105","52,455"
2018,10769,City of Laurens - (IA),A,Bundled,O,IA,Municipal,SWPP,997,"11,162",639
2018,10770,City of Laurinburg - (NC),A,Bundled,O,NC,Municipal,CPLE,"6,713.40","57,098","4,618"
2018,10798,Lawrenceburg Municipal Utils,A,Bundled,O,IN,Municipal,MISO,"3,172.00","32,098","2,679"
2018,10799,City of Lawrenceburg,A,Bundled,O,TN,Municipal,TVA,"28,904.00","270,013","17,163"
2018,10800,City of Lawrenceville - (GA),A,Bundled,O,GA,Municipal,SOCO,"12,673.00","106,460","9,400"
2018,10814,City of Le Sueur - (MN),A,Bundled,O,MN,Municipal,MISO,"2,166.00","14,657","1,858"
2018,10817,"Lea County Electric Coop, Inc",A,Bundled,O,NM,Cooperative,SWPP,"7,957.00","89,056","7,103"
2018,10817,"Lea County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,"2,397.00","25,707","1,753"
2018,10830,City of Lebanon - (OH),A,Bundled,O,OH,Municipal,PJM,"10,264.10","90,986","8,270"
2018,10832,City of Lebanon - (MO),A,Bundled,O,MO,Municipal,AECI,"8,785.00","89,643","5,861"
2018,10857,"Lee County Electric Coop, Inc",A,Bundled,O,FL,Cooperative,FPL,"290,576.70","2,750,609","197,895"
2018,10868,City of Leesburg - (FL),A,Bundled,O,FL,Municipal,FPC,"31,044.00","249,521","21,999"
2018,10879,Lehi City Corporation,A,Bundled,O,UT,Municipal,PACE,"16,408.00","187,143","19,359"
2018,10906,City of Lenoir - (TN),A,Bundled,O,TN,Municipal,TVA,"90,849.00","885,579","53,238"
2018,10908,City of Lenox - (IA),A,Bundled,O,IA,Municipal,MISO,791,"7,875",641
2018,10944,PUD No 1 of Lewis County,A,Bundled,O,WA,Political Subdivision,BPAT,"37,722.80","437,275","26,814"
2018,10960,City of Lewisburg - (TN),A,Bundled,O,TN,Municipal,TVA,"7,074.00","70,269","4,671"
2018,10962,Lewis County Rural E C A,A,Bundled,O,MO,Cooperative,AECI,"11,511.00","83,662","6,436"
2018,10966,City of Lexington - (NC),A,Bundled,O,NC,Municipal,DUK,"31,096.80","233,067","16,638"
2018,10967,City of Lexington - (NE),A,Bundled,O,NE,Municipal,SWPP,"5,477.30","56,383","3,534"
2018,10968,City of Lexington - (TN),A,Bundled,O,TN,Municipal,TVA,"26,633.00","245,227","17,769"
2018,10982,City of Liberty - (TX),A,Bundled,O,TX,Municipal,MISO,"4,737.10","41,494","2,964"
2018,11011,Licking Valley Rural E C C,A,Bundled,O,KY,Cooperative,PJM,"22,011.00","191,363","16,206"
2018,11014,"Lighthouse Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"3,790.70","26,537","3,753"
2018,11018,Lincoln Electric System,A,Bundled,O,NE,Municipal,SWPP,"126,076.40","1,315,468","122,941"
2018,11019,Little River Electric Coop Inc,A,Bundled,O,SC,Cooperative,DUK,"23,457.10","156,074","11,948"
2018,11022,"Lincoln Electric Coop, Inc",A,Bundled,O,MT,Cooperative,BPAT,"8,153.00","81,687","5,215"
2018,11053,Linn County REC,A,Bundled,O,IA,Cooperative,MISO,"33,917.00","295,707","25,807"
2018,11064,Litchfield Public Utilities,A,Bundled,O,MN,Municipal,MISO,"2,986.00","33,964","2,754"
2018,11085,Town of Littleton - (MA),A,Bundled,O,MA,Municipal,ISNE,"8,305.20","67,165","6,599"
2018,11118,Lockhart Power Co,A,Bundled,O,SC,Investor Owned,DUK,"9,179.60","68,257","4,901"
2018,11119,City of Lockhart - (TX),A,Bundled,O,TX,Municipal,ERCO,"6,572.40","63,542","4,577"
2018,11124,City of Lodi - (CA),A,Bundled,O,CA,Municipal,CISO,"28,051.90","149,031","22,282"
2018,11125,City of Lodi - (WI),A,Bundled,O,WI,Municipal,MISO,"1,419.90","11,768","1,466"
2018,11135,City of Logan - (UT),A,Bundled,O,UT,Municipal,PACE,"10,274.00","99,528","18,023"
2018,11142,City of Logansport - (IN),A,Bundled,O,IN,Municipal,MISO,"11,590.00","105,447","10,964"
2018,11148,City of Lompoc - (CA),A,Bundled,O,CA,Municipal,CISO,"8,300.00","53,891","13,217"
2018,11171,Long Island Power Authority,A,Bundled,O,NY,State,NYIS,"1,972,632.00","9,538,241","1,011,494"
2018,11171,Long Island Power Authority,C,Delivery,O,NY,State,NYIS,56.9,623,40
2018,11187,City of Longmont,A,Bundled,O,CO,Municipal,PSCO,"30,690.10","316,319","37,326"
2018,11200,"Lorain-Medina R E C, Inc",A,Bundled,O,OH,Cooperative,PJM,"29,444.00","224,885","14,805"
2018,11203,Logan County Coop Power & Light,A,Bundled,O,OH,Cooperative,PJM,"9,871.70","64,126","4,309"
2018,11204,Los Alamos County,A,Bundled,O,NM,Municipal,PNM,"7,116.40","52,951","7,681"
2018,11208,Los Angeles Department of Water & Power,A,Bundled,O,CA,Municipal,LDWP,"1,479,118.20","8,079,920","1,338,239"
2018,11222,Loudon Utilities Board,A,Bundled,O,TN,Municipal,TVA,"17,334.00","168,214","10,410"
2018,11241,Entergy Louisiana LLC,A,Bundled,O,LA,Investor Owned,MISO,"1,235,151.70","14,493,666","933,009"
2018,11247,Louisville Electric System,A,Bundled,O,MS,Municipal,TVA,"3,363.00","32,883","2,525"
2018,11249,Louisville Gas & Electric Co,A,Bundled,O,KY,Investor Owned,LGEE,"451,172.00","4,370,391","362,112"
2018,11250,Loup Valleys Rural P P D,A,Bundled,O,NE,Political Subdivision,SWPP,"5,024.30","42,163","2,878"
2018,11251,Loup River Public Power Dist,A,Bundled,O,NE,Political Subdivision,SWPP,"25,213.80","258,257","15,254"
2018,11256,City of Loveland - (CO),A,Bundled,O,CO,Municipal,PSCO,"27,845.10","260,697","32,450"
2018,11272,"Lower Yellowstone R E A, Inc",A,Bundled,O,MT,Cooperative,WAUW,"4,363.30","52,361","3,434"
2018,11272,"Lower Yellowstone R E A, Inc",A,Bundled,O,ND,Cooperative,SWPP,"1,200.60","14,207",781
2018,11273,Lower Valley Energy Inc,A,Bundled,O,ID,Cooperative,BPAT,"1,110.60","16,674","1,347"
2018,11273,Lower Valley Energy Inc,A,Bundled,O,WY,Cooperative,BPAT,"28,882.10","446,564","20,167"
2018,11291,Lumbee River Elec Member Corp,A,Bundled,O,NC,Cooperative,CPLE,"113,053.30","988,057","58,414"
2018,11292,City of Lubbock - (TX),A,Bundled,O,TX,Municipal,SWPP,"123,187.20","1,037,534","91,473"
2018,11298,Lyon Rural Electric Coop,A,Bundled,O,IA,Cooperative,SWPP,"6,561.00","68,228","2,147"
2018,11305,Village of Ludlow - (VT),A,Bundled,O,VT,Municipal,ISNE,.,.,.
2018,11318,City of Lumberton - (NC),A,Bundled,O,NC,Municipal,CPLE,"11,684.50","94,524","9,408"
2018,11332,City of Luverne - (MN),A,Bundled,O,MN,Municipal,SWPP,"2,469.80","24,047","2,079"
2018,11334,"Lyon-Coffey Electric Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,"10,807.10","68,752","5,566"
2018,11345,"Lyon-Lincoln Electric Cooperative, Inc.",A,Bundled,O,MN,Cooperative,SWPP,"8,942.20","77,516","3,602"
2018,11355,"Lynches River Elec Coop, Inc",A,Bundled,O,SC,Cooperative,SC,"38,062.00","266,518","20,044"
2018,11359,Village of Lyndonville - (VT),A,Bundled,O,VT,Municipal,ISNE,"4,983.40","31,634","4,842"
2018,11364,"Lyntegar Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,"10,038.00","101,342","8,031"
2018,11458,City of Macon - (MS),A,Bundled,O,MS,Municipal,TVA,"1,386.00","12,285",921
2018,11460,City of Macon - (MO),A,Bundled,O,MO,Municipal,AECI,"3,985.00","28,986","2,527"
2018,11463,Macon Electric Coop,A,Bundled,O,MO,Cooperative,AECI,"16,220.10","137,535","9,915"
2018,11475,City of Madison - (SD),A,Bundled,O,SD,Municipal,MISO,"4,319.00","37,310","2,864"
2018,11476,Borough of Madison - (NJ),A,Bundled,O,NJ,Municipal,PJM,"9,775.10","51,935","5,869"
2018,11477,Town of Madison - (ME),A,Bundled,O,ME,Municipal,ISNE,"2,818.00","17,705","2,253"
2018,11477,Town of Madison - (ME),C,Delivery,O,ME,Municipal,ISNE,0,0,0
2018,11479,Madison Gas & Electric Co,A,Bundled,O,WI,Investor Owned,MISO,"143,780.00","860,245","133,857"
2018,11481,City of Madison - (NE),A,Bundled,O,NE,Municipal,SWPP,984,"10,582",810
2018,11488,Madisonville Municipal Utils,A,Bundled,O,KY,Municipal,LGEE,"8,609.00","72,386","6,854"
2018,11501,Magic Valley Electric Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,"155,929.00","1,651,312","104,226"
2018,11519,Magnolia Electric Power Assn,A,Bundled,O,MS,Cooperative,MISO,"51,840.00","416,288","29,684"
2018,11560,City of Manassas - (VA),A,Bundled,O,VA,Municipal,PJM,"18,748.00","178,981","13,614"
2018,11566,City of Mangum - (OK),A,Bundled,O,OK,Municipal,SWPP,"1,886.00","14,515","1,369"
2018,11568,Town of Manilla - (IA),A,Bundled,O,IA,Municipal,MISO,382,"4,934",397
2018,11571,Manitowoc Public Utilities,A,Bundled,O,WI,Municipal,MISO,"11,653.90","106,052","15,800"
2018,11581,City of Manning,A,Bundled,O,IA,Municipal,SWPP,810,"7,397",691
2018,11586,Town of Mansfield - (MA),A,Bundled,O,MA,Municipal,ISNE,"10,157.10","82,850","8,837"
2018,11589,"Harney Electric Coop, Inc",A,Bundled,O,NV,Cooperative,BPAT,958,"11,367",599
2018,11589,"Harney Electric Coop, Inc",A,Bundled,O,OR,Cooperative,BPAT,"1,546.90","18,799",903
2018,11611,City of Maquoketa - (IA),A,Bundled,O,IA,Municipal,MISO,"2,901.40","24,351","2,798"
2018,11624,City of Marblehead - (MA),A,Bundled,O,MA,Municipal,ISNE,"12,481.00","75,319","8,982"
2018,11643,Marias River Electric Coop Inc,A,Bundled,O,MT,Cooperative,NWMT,"2,698.00","30,669","2,492"
2018,11646,City of Marietta - (GA),A,Bundled,O,GA,Municipal,SOCO,"41,950.00","358,714","35,253"
2018,11693,"Marlboro Electric Coop, Inc",A,Bundled,O,SC,Cooperative,SC,"11,029.00","86,739","5,285"
2018,11701,City of Marquette - (MI),A,Bundled,O,MI,Municipal,MISO,"16,659.80","96,470","14,924"
2018,11713,City of Marshall - (MI),A,Bundled,O,MI,Municipal,MISO,"3,575.00","27,041","3,890"
2018,11714,Marshall-De Kalb Electric Coop,A,Bundled,O,AL,Cooperative,TVA,"27,064.00","248,181","15,482"
2018,11731,City of Marshall - (MN),A,Bundled,O,MN,Municipal,MISO,"6,004.40","65,678","5,603"
2018,11732,City of Marshall - (MO),A,Bundled,O,MO,Municipal,SWPP,"6,252.10","51,929","4,942"
2018,11740,City of Marshfield - (WI),A,Bundled,O,WI,Municipal,MISO,"9,844.00","100,716","11,488"
2018,11767,Marshall County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"11,190.90","75,733","6,140"
2018,11770,City of Martinsville - (VA),A,Bundled,O,VA,Municipal,PJM,"9,859.00","83,875","6,585"
2018,11788,Consumers Energy,A,Bundled,O,IA,Cooperative,MISO,"11,782.00","82,232","6,114"
2018,11789,Maryville Utilities,A,Bundled,O,TN,Municipal,TVA,"27,017.00","271,664","18,512"
2018,11804,Massachusetts Electric Co,A,Bundled,O,MA,Investor Owned,ISNE,"1,076,116.60","4,657,704","668,175"
2018,11804,Massachusetts Electric Co,C,Delivery,O,MA,Investor Owned,ISNE,"394,573.50","3,643,649","485,916"
2018,11811,Town of Massena - (NY),A,Bundled,O,NY,Municipal,NYIS,"7,897.30","120,623","8,208"
2018,11824,Matanuska Electric Assn Inc,A,Bundled,O,AK,Cooperative,NA,"91,597.00","428,354","58,679"
2018,11843,Maui Electric Co Ltd,A,Bundled,O,HI,Investor Owned,NA,"131,025.60","383,022","61,201"
2018,11871,City of Mayfield Plant Board,A,Bundled,O,KY,Municipal,TVA,"6,116.00","51,961","4,466"
2018,11910,McLeod Cooperative Power Assn,A,Bundled,O,MN,Cooperative,MISO,"14,813.00","113,056","6,364"
2018,11989,McCone Electric Coop Inc,A,Bundled,O,MT,Cooperative,WAUW,"6,880.10","51,060","4,603"
2018,12087,McKenzie Electric Coop Inc,A,Bundled,O,MT,Cooperative,SWPP,37.8,471,27
2018,12087,McKenzie Electric Coop Inc,A,Bundled,O,ND,Cooperative,SWPP,"8,188.90","111,241","5,113"
2018,12090,"McLean Electric Coop, Inc",A,Bundled,O,ND,Cooperative,MISO,"6,853.00","52,736","3,514"
2018,12186,McMinnville Electric System,A,Bundled,O,TN,Municipal,TVA,"8,437.00","81,956","6,443"
2018,12187,City of McMinnville - (OR),A,Bundled,O,OR,Municipal,BPAT,"13,128.00","190,078","13,847"
2018,12199,Montana-Dakota Utilities Co,A,Bundled,O,MT,Investor Owned,SWPP,"18,314.00","190,505","19,918"
2018,12199,Montana-Dakota Utilities Co,A,Bundled,O,ND,Investor Owned,MISO,"84,293.00","794,264","78,576"
2018,12199,Montana-Dakota Utilities Co,A,Bundled,O,SD,Investor Owned,MISO,"7,755.00","71,675","6,458"
2018,12199,Montana-Dakota Utilities Co,A,Bundled,O,WY,Investor Owned,WACM,"15,811.00","140,175","13,474"
2018,12208,City of McPherson - (KS),A,Bundled,O,KS,Municipal,SWPP,"7,332.00","94,566","7,256"
2018,12227,Meeker Coop Light & Power Assn,A,Bundled,O,MN,Cooperative,MISO,"17,543.00","145,521","8,215"
2018,12243,Meade County Rural E C C,A,Bundled,O,KY,Cooperative,MISO,"44,200.00","359,192","27,585"
2018,12260,Mecklenburg Electric Cooperative,A,Bundled,O,NC,Cooperative,PJM,239.1,"1,790",127
2018,12260,Mecklenburg Electric Cooperative,A,Bundled,O,VA,Cooperative,PJM,"51,508.20","379,198","29,373"
2018,12265,City of Medford - (WI),A,Bundled,O,WI,Municipal,MISO,"2,201.00","24,507","2,665"
2018,12268,"Medina Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"41,592.30","350,428","26,538"
2018,12286,Melrose Public Utilities,A,Bundled,O,MN,Municipal,MISO,"1,785.80","18,634","1,333"
2018,12293,City of Memphis - (TN),A,Bundled,O,TN,Municipal,TVA,"540,644.60","5,596,312","372,520"
2018,12298,City of Menasha - (WI),A,Bundled,O,WI,Municipal,MISO,"7,393.70","62,450","8,162"
2018,12301,Nodak Electric Coop Inc,A,Bundled,O,ND,Cooperative,MISO,"45,489.00","391,482","19,359"
2018,12312,Merced Irrigation District,A,Bundled,O,CA,Political Subdivision,CISO,"9,420.30","57,535","7,749"
2018,12330,Meriwether Lewis Electric Coop,A,Bundled,O,TN,Cooperative,TVA,"50,405.00","443,732","28,942"
2018,12341,MidAmerican Energy Co,A,Bundled,O,IA,Investor Owned,MISO,"622,475.40","6,042,171","591,461"
2018,12341,MidAmerican Energy Co,A,Bundled,O,IL,Investor Owned,MISO,"68,989.70","662,990","73,933"
2018,12341,MidAmerican Energy Co,A,Bundled,O,SD,Investor Owned,MISO,"4,432.80","57,421","4,104"
2018,12341,MidAmerican Energy Co,C,Delivery,O,IL,Investor Owned,MISO,21,446,76
2018,12351,City of Mesa - (AZ),A,Bundled,O,AZ,Municipal,WALC,"15,313.50","143,903","14,249"
2018,12377,Midwest Energy Cooperative,A,Bundled,O,IN,Cooperative,PJM,534.5,"3,986",295
2018,12377,Midwest Energy Cooperative,A,Bundled,O,MI,Cooperative,PJM,"48,426.20","349,055","28,789"
2018,12377,Midwest Energy Cooperative,A,Bundled,O,OH,Cooperative,PJM,"1,558.00","11,479",880
2018,12390,Metropolitan Edison Co,A,Bundled,O,PA,Investor Owned,PJM,"506,197.10","3,900,668","347,053"
2018,12390,Metropolitan Edison Co,C,Delivery,O,PA,Investor Owned,PJM,"121,409.00","1,839,316","155,057"
2018,12395,Menard Electric Coop,A,Bundled,O,IL,Cooperative,MISO,"18,823.10","121,282","9,098"
2018,12406,Miami-Cass County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"10,744.00","80,410","5,691"
2018,12408,City of Miami - (OK),A,Bundled,O,OK,Municipal,SWPP,"5,977.00","61,933","5,628"
2018,12439,"Midstate Electric Coop, Inc",A,Bundled,O,OR,Cooperative,BPAT,"23,428.00","258,677","17,197"
2018,12450,Midland Power Coop,A,Bundled,O,IA,Cooperative,MISO,"25,629.00","208,628","11,209"
2018,12452,Mid-South Electric Coop Assn,A,Bundled,O,TX,Cooperative,ERCO,"50,039.40","437,886","27,389"
2018,12462,Mid-Carolina Electric Coop Inc,A,Bundled,O,SC,Cooperative,SC,"98,767.30","772,931","51,985"
2018,12463,"Mid-Yellowstone Elec Coop, Inc",A,Bundled,O,MT,Cooperative,WAUW,"1,872.70","14,938","1,056"
2018,12470,Middle Tennessee E M C,A,Bundled,O,TN,Cooperative,TVA,"350,537.00","3,486,874","196,469"
2018,12472,Middle Georgia El Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"9,827.00","77,589","5,186"
2018,12473,Town of Middleborough - (MA),A,Bundled,O,MA,Municipal,ISNE,"18,905.00","131,772","14,306"
2018,12477,Town of Middleton,A,Bundled,O,MA,Municipal,ISNE,"5,338.20","39,210","3,202"
2018,12478,Town of Middletown - (DE),A,Bundled,O,DE,Municipal,PJM,"12,348.00","87,918","7,775"
2018,12515,"Midwest Electric, Inc",A,Bundled,O,OH,Cooperative,PJM,"22,369.20","178,576","10,505"
2018,12524,Midwest Energy Inc,A,Bundled,O,KS,Cooperative,SWPP,"36,710.80","316,624","29,706"
2018,12532,City of Milan,A,Bundled,O,TN,Municipal,TVA,"11,298.00","110,491","6,756"
2018,12539,Midwest Electric Member Corp,A,Bundled,O,NE,Cooperative,WACM,"4,307.40","36,138","3,223"
2018,12540,City of Milford - (DE),A,Bundled,O,DE,Municipal,PJM,"9,547.50","71,282","6,018"
2018,12541,City of Milford - (IA),A,Bundled,O,IA,Municipal,SWPP,"1,604.00","15,385","1,217"
2018,12546,Mille Lacs Energy Cooperative,A,Bundled,O,MN,Cooperative,MISO,"17,369.00","125,926","13,930"
2018,12580,City of Miller - (SD),A,Bundled,O,SD,Municipal,SWPP,"1,059.00","11,910",753
2018,12615,City of Milton-Freewater- (OR),A,Bundled,O,OR,Municipal,BPAT,"4,239.00","58,599","3,551"
2018,12625,City of Minden - (LA),A,Bundled,O,LA,Municipal,MISO,"7,786.00","62,620","5,203"
2018,12626,City of Minden - (NE),A,Bundled,O,NE,Municipal,SWPP,"1,980.00","15,160","1,323"
2018,12642,Maquoketa Valley Rrl Elec Coop,A,Bundled,O,IA,Cooperative,MISO,"16,651.40","138,851","10,409"
2018,12647,"ALLETE, Inc.",A,Bundled,O,MN,Investor Owned,MISO,"114,582.00","1,052,800","122,557"
2018,12651,Minnesota Valley Electric Coop,A,Bundled,O,MN,Cooperative,MISO,"57,407.00","495,720","38,486"
2018,12660,Village of Minster - (OH),A,Bundled,O,OH,Municipal,PJM,"1,950.00","15,161","1,266"
2018,12674,City of Mishawaka,A,Bundled,O,IN,Municipal,PJM,"20,893.00","174,446","23,062"
2018,12681,Mississippi County Electric Co,A,Bundled,O,AR,Cooperative,MISO,"4,463.00","61,863","3,287"
2018,12685,Entergy Mississippi LLC,A,Bundled,O,MS,Investor Owned,MISO,"578,568.40","5,829,291","376,314"
2018,12686,Mississippi Power Co,A,Bundled,O,MS,Investor Owned,SOCO,"273,058.00","2,113,076","153,477"
2018,12692,"Missoula Electric Coop, Inc",A,Bundled,O,ID,Cooperative,BPAT,55.1,537,37
2018,12692,"Missoula Electric Coop, Inc",A,Bundled,O,MT,Cooperative,BPAT,"16,539.40","164,445","13,365"
2018,12698,Evergy Missouri West,A,Bundled,O,MO,Investor Owned,SWPP,"419,843.90","3,761,199","286,741"
2018,12700,Missouri Rural Electric Coop,A,Bundled,O,MO,Cooperative,AECI,"7,732.00","68,348","4,806"
2018,12706,Mitchell Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"40,473.60","298,891","20,888"
2018,12744,Modern Electric Water Company,A,Bundled,O,WA,Cooperative,AVA,"5,714.50","96,035","8,358"
2018,12745,Modesto Irrigation District,A,Bundled,O,CA,Political Subdivision,BANC,"155,320.40","897,849","98,544"
2018,12782,City of Monett - (MO),A,Bundled,O,MO,Municipal,SWPP,"5,177.50","45,357","3,960"
2018,12789,City of Monmouth - (OR),A,Bundled,O,OR,Municipal,BPAT,"3,661.50","44,181","4,260"
2018,12796,Monongahela Power Co,A,Bundled,O,WV,Investor Owned,PJM,"430,457.50","3,783,332","333,324"
2018,12800,City of Monroe - (GA),A,Bundled,O,GA,Municipal,SOCO,"9,065.00","73,816","5,421"
2018,12801,City of Monroe - (NC),A,Bundled,O,NC,Municipal,DUK,"14,399.10","111,104","8,859"
2018,12803,"Monroe County Elec Coop, Inc",A,Bundled,O,IL,Cooperative,MISO,"15,554.00","108,010","7,205"
2018,12825,NorthWestern Energy LLC - (MT),A,Bundled,O,MT,Investor Owned,NWMT,"295,261.90","2,516,446","299,255"
2018,12825,NorthWestern Energy LLC - (MT),A,Bundled,O,WY,Investor Owned,NWMT,177.2,"1,499",181
2018,12825,NorthWestern Energy LLC - (MT),C,Delivery,O,MT,Investor Owned,NWMT,0.3,6,2
2018,12839,City of Montezuma - (IA),A,Bundled,O,IA,Municipal,MISO,660.7,"7,329",686
2018,12860,Morgan County Rural Elec Assn,A,Bundled,O,CO,Cooperative,WACM,"8,678.00","62,805","5,154"
2018,12866,Moon Lake Electric Assn Inc,A,Bundled,O,CO,Cooperative,WACM,"1,200.00","14,707","1,550"
2018,12866,Moon Lake Electric Assn Inc,A,Bundled,O,UT,Cooperative,WACM,"11,107.50","140,507","12,602"
2018,12894,City of Moorhead - (MN),A,Bundled,O,MN,Municipal,SWPP,"19,558.00","183,149","17,212"
2018,12897,Moose Lake Water & Light Comm,A,Bundled,O,MN,Municipal,MISO,675.5,"5,984",753
2018,12899,Mor-Gran-Sou Electric Coop Inc,A,Bundled,O,ND,Cooperative,SWPP,"12,377.20","92,441","7,459"
2018,12900,City of Mora - (MN),A,Bundled,O,MN,Municipal,MISO,"1,325.40","11,834","1,557"
2018,12901,Mora-San Miguel Elec Coop,A,Bundled,O,NM,Cooperative,PNM,"9,726.50","56,016","10,784"
2018,12915,Moreau-Grand Electric Coop Inc,A,Bundled,O,SD,Cooperative,SWPP,"8,072.30","61,012","6,003"
2018,12917,Morgan Stanley Capital Grp Inc,B,Energy,O,MT,Retail Power Marketer,NWMT,.,.,.
2018,12917,Morgan Stanley Capital Grp Inc,B,Energy,O,NV,Retail Power Marketer,NEVP,0,0,0
2018,12919,Morenci Water and Electric,A,Bundled,O,AZ,Investor Owned,WALC,"1,581.00","18,764","2,305"
2018,12927,Morgan City - (LA),A,Bundled,O,LA,Municipal,MISO,"8,607.00","70,205","4,638"
2018,12929,South Central Indiana REMC,A,Bundled,O,IN,Cooperative,MISO,"72,528.70","480,125","33,363"
2018,12944,City of Morganton - (NC),A,Bundled,O,NC,Municipal,DUK,"8,998.00","71,241","6,559"
2018,12988,City of Morristown - (TN),A,Bundled,O,TN,Municipal,TVA,"19,288.00","170,761","12,146"
2018,12989,Village of Morrisville - (VT),A,Bundled,O,VT,Municipal,ISNE,"3,365.30","21,689","3,496"
2018,12990,Consolidated Electric Coop Inc,A,Bundled,O,OH,Cooperative,PJM,"31,449.00","252,435","15,267"
2018,13026,City of Moultrie - (GA),A,Bundled,O,GA,Municipal,SOCO,"9,134.30","79,781","5,909"
2018,13027,"Mountain Electric Coop, Inc",A,Bundled,O,NC,Cooperative,TVA,"18,339.00","171,622","15,199"
2018,13027,"Mountain Electric Coop, Inc",A,Bundled,O,TN,Cooperative,TVA,"16,319.00","154,569","12,439"
2018,13029,City of Moundridge - (KS),A,Bundled,O,KS,Municipal,SWPP,994,"8,680",858
2018,13032,Mt Carmel Public Utility Co,A,Bundled,O,IL,Investor Owned,MISO,"7,996.00","52,408","4,389"
2018,13036,Village of Mt. Horeb - (WI),A,Bundled,O,WI,Municipal,MISO,"3,286.70","29,170","3,366"
2018,13038,City of Mt Pleasant - (IA),A,Bundled,O,IA,Municipal,MISO,"3,703.70","29,121","3,465"
2018,13039,City of Mt Pleasant - (TN),A,Bundled,O,TN,Municipal,TVA,"6,092.00","50,663","3,333"
2018,13040,City of Mount Vernon - (MO),A,Bundled,O,MO,Municipal,SWPP,"2,343.00","19,332","1,851"
2018,13050,"Mountain Parks Electric, Inc",A,Bundled,O,CO,Cooperative,WACM,"21,319.00","145,139","17,374"
2018,13058,"Mountain View Elec Assn, Inc",A,Bundled,O,CO,Cooperative,WACM,"78,375.10","541,372","49,038"
2018,13073,"Mt Wheeler Power, Inc",A,Bundled,O,NV,Cooperative,NEVP,"5,845.10","79,132","5,076"
2018,13073,"Mt Wheeler Power, Inc",A,Bundled,O,UT,Cooperative,NEVP,172.5,"2,070",215
2018,13095,City of Mulvane - (KS),A,Bundled,O,KS,Municipal,SWPP,"3,261.00","24,767","2,318"
2018,13119,City of Murfreesboro,A,Bundled,O,TN,Municipal,TVA,"84,347.00","830,556","56,681"
2018,13137,City of Murray - (UT),A,Bundled,O,UT,Municipal,PACE,"10,711.00","115,578","14,884"
2018,13138,City of Murray - (KY),A,Bundled,O,KY,Municipal,TVA,"8,421.00","70,209","6,188"
2018,13143,Board of Water Electric & Communications,A,Bundled,O,IA,Municipal,MISO,"11,851.10","107,194","9,917"
2018,13144,City of Muscle Shoals,A,Bundled,O,AL,Municipal,TVA,"10,882.00","106,330","6,466"
2018,13145,Village of Muscoda - (WI),A,Bundled,O,WI,Municipal,MISO,787,"7,308",894
2018,13196,Northern Plains Electric Coop,A,Bundled,O,ND,Cooperative,MISO,"22,902.00","229,255","10,126"
2018,13206,Nantucket Electric Co,A,Bundled,O,MA,Investor Owned,ISNE,"2,228.90","9,272","1,073"
2018,13206,Nantucket Electric Co,C,Delivery,O,MA,Investor Owned,ISNE,"13,030.90","105,221","10,870"
2018,13208,City of Naperville - (IL),A,Bundled,O,IL,Municipal,PJM,"71,631.40","528,460","53,274"
2018,13209,City of Napoleon - (OH),A,Bundled,O,OH,Municipal,PJM,"6,312.90","50,236","5,136"
2018,13214,The Narragansett Electric Co,A,Bundled,O,RI,Investor Owned,ISNE,"557,064.10","2,734,095","386,200"
2018,13214,The Narragansett Electric Co,C,Delivery,O,RI,Investor Owned,ISNE,"36,680.10","350,823","50,242"
2018,13216,Nashville Electric Service,A,Bundled,O,TN,Municipal,TVA,"610,715.00","5,170,755","359,757"
2018,13227,Natchez Trace Elec Power Assn,A,Bundled,O,MS,Cooperative,TVA,"20,509.00","182,207","12,379"
2018,13228,City of Natchitoches,A,Bundled,O,LA,Municipal,MISO,"8,771.10","98,803","7,365"
2018,13233,City of Neligh - (NE),A,Bundled,O,NE,Municipal,SWPP,"1,035.00","10,291",886
