Year,Utility_Number,Utility_Name,Part,Service_Type,Data_type,State,Ownership,BA_Code,Revenues_Thousand_Dollars,Sales_Megawatthours,Customers_Count
2021,11241,Entergy Louisiana LLC,A,Bundled,O,LA,Investor Owned,MISO,"1,480,134.70","13,587,668","953,368"
2021,11247,Louisville Electric System,A,Bundled,O,MS,Municipal,TVA,"3,010.00","29,938","2,471"
2021,11249,Louisville Gas & Electric Co,A,Bundled,O,KY,Investor Owned,LGEE,"479,087.70","4,193,142","375,455"
2021,11251,Loup River Public Power Dist,A,Bundled,O,NE,Political Subdivision,SWPP,"24,160.50","241,852","15,870"
2021,11256,City of Loveland - (CO),A,Bundled,O,CO,Municipal,PSCO,"33,203.60","275,237","33,990"
2021,11272,"Lower Yellowstone R E A, Inc",A,Bundled,O,MT,Cooperative,WAUW,"4,669.00","53,890","3,438"
2021,11272,"Lower Yellowstone R E A, Inc",A,Bundled,O,ND,Cooperative,SWPP,"1,243.00","14,150",784
2021,11273,Lower Valley Energy Inc,A,Bundled,O,ID,Cooperative,BPAT,"1,339.00","18,870","1,470"
2021,11273,Lower Valley Energy Inc,A,Bundled,O,WY,Cooperative,BPAT,"31,201.00","485,106","21,425"
2021,11291,Lumbee River Elec Member Corp,A,Bundled,O,NC,Cooperative,CPLE,"117,016.50","1,012,883","61,395"
2021,11292,City of Lubbock - (TX),A,Bundled,O,TX,Municipal,ERCO,"63,496.00","530,557","65,223"
2021,11292,City of Lubbock - (TX),A,Bundled,O,TX,Municipal,SWPP,"59,085.00","493,688","27,953"
2021,11318,City of Lumberton - (NC),A,Bundled,O,NC,Municipal,CPLE,"12,019.00","97,076","9,400"
2021,11355,"Lynches River Elec Coop, Inc",A,Bundled,O,SC,Cooperative,SC,"37,956.00","256,998","20,504"
2021,11364,"Lyntegar Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,"12,388.00","105,712","8,590"
2021,11458,City of Macon - (MS),A,Bundled,O,MS,Municipal,TVA,"1,391.00","11,633",929
2021,11463,Macon Electric Coop,A,Bundled,O,MO,Cooperative,AECI,"15,854.20","126,226","9,818"
2021,11475,City of Madison - (SD),A,Bundled,O,SD,Municipal,MISO,"4,135.00","34,554","2,895"
2021,11477,Town of Madison - (ME),A,Bundled,O,ME,Municipal,ISNE,"2,953.00","19,130","2,332"
2021,11477,Town of Madison - (ME),C,Delivery,O,ME,Municipal,ISNE,0,0,0
2021,11479,Madison Gas & Electric Co,A,Bundled,O,WI,Investor Owned,MISO,"149,424.00","896,710","139,446"
2021,11488,Madisonville Municipal Utils,A,Bundled,O,KY,Municipal,LGEE,"8,091.00","63,737","6,909"
2021,11501,Magic Valley Electric Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,"181,350.00","1,809,043","114,602"
2021,11519,Magnolia Electric Power Assn,A,Bundled,O,MS,Cooperative,MISO,"50,757.00","409,578","30,551"
2021,11560,City of Manassas - (VA),A,Bundled,O,VA,Municipal,PJM,"17,448.00","175,049","13,999"
2021,11571,Manitowoc Public Utilities,A,Bundled,O,WI,Municipal,MISO,"10,164.70","110,765","15,971"
2021,11586,Town of Mansfield - (MA),A,Bundled,O,MA,Municipal,ISNE,"9,647.70","82,441","9,385"
2021,11611,City of Maquoketa - (IA),A,Bundled,O,IA,Municipal,MISO,"2,986.10","24,786","2,806"
2021,11646,City of Marietta - (GA),A,Bundled,O,GA,Municipal,SOCO,"40,384.80","346,622","35,374"
2021,11693,"Marlboro Electric Coop, Inc",A,Bundled,O,SC,Cooperative,SC,"8,307.00","82,522","5,401"
2021,11701,City of Marquette - (MI),A,Bundled,O,MI,Municipal,MISO,"14,889.40","97,556","14,946"
2021,11714,Marshall-De Kalb Electric Coop,A,Bundled,O,AL,Cooperative,TVA,"27,989.00","243,686","16,721"
2021,11731,City of Marshall - (MN),A,Bundled,O,MN,Municipal,MISO,"5,943.20","61,327","5,751"
2021,11740,City of Marshfield - (WI),A,Bundled,O,WI,Municipal,MISO,"9,893.00","100,145","11,901"
2021,11788,Consumers Energy,A,Bundled,O,IA,Cooperative,MISO,"11,895.00","83,692","6,446"
2021,11789,Maryville Utilities,A,Bundled,O,TN,Municipal,TVA,"26,988.00","262,968","19,514"
2021,11804,Massachusetts Electric Co,A,Bundled,O,MA,Investor Owned,ISNE,"995,684.90","3,995,015","597,759"
2021,11804,Massachusetts Electric Co,C,Delivery,O,MA,Investor Owned,ISNE,"565,313.50","4,219,096","583,153"
2021,11811,Town of Massena - (NY),A,Bundled,O,NY,Municipal,NYIS,"6,027.80","117,184","8,200"
2021,11824,Matanuska Electric Assn Inc,A,Bundled,O,AK,Cooperative,NA,"98,188.80","458,646","61,091"
2021,11843,Maui Electric Co Ltd,A,Bundled,O,HI,Investor Owned,NA,"140,238.00","399,347","63,000"
2021,11871,City of Mayfield Plant Board,A,Bundled,O,KY,Municipal,TVA,"5,755.00","46,778","4,546"
2021,12087,McKenzie Electric Coop Inc,A,Bundled,O,MT,Cooperative,SWPP,36.7,434,26
2021,12087,McKenzie Electric Coop Inc,A,Bundled,O,ND,Cooperative,SWPP,"8,344.40","105,808","5,331"
2021,12090,"McLean Electric Coop, Inc",A,Bundled,O,ND,Cooperative,MISO,"6,733.00","50,018","3,620"
2021,12186,McMinnville Electric System,A,Bundled,O,TN,Municipal,TVA,"7,936.00","76,762","6,513"
2021,12187,City of McMinnville - (OR),A,Bundled,O,OR,Municipal,BPAT,"14,849.00","204,383","15,529"
2021,12199,Montana-Dakota Utilities Co,A,Bundled,O,MT,Investor Owned,SWPP,"20,260.00","185,827","19,760"
2021,12199,Montana-Dakota Utilities Co,A,Bundled,O,ND,Investor Owned,MISO,"79,144.00","764,761","78,983"
2021,12199,Montana-Dakota Utilities Co,A,Bundled,O,SD,Investor Owned,MISO,"7,564.00","67,254","6,390"
2021,12199,Montana-Dakota Utilities Co,A,Bundled,O,WY,Investor Owned,WACM,"16,076.00","147,004","13,980"
2021,12208,City of McPherson - (KS),A,Bundled,O,KS,Municipal,SWPP,"7,817.10","92,119","7,406"
2021,12227,Meeker Coop Light & Power Assn,A,Bundled,O,MN,Cooperative,MISO,"17,404.10","139,797","8,345"
2021,12243,Meade County Rural E C C,A,Bundled,O,KY,Cooperative,MISO,"42,458.80","348,156","28,440"
2021,12260,Mecklenburg Electric Cooperative,A,Bundled,O,NC,Cooperative,PJM,214.6,"1,750",129
2021,12260,Mecklenburg Electric Cooperative,A,Bundled,O,VA,Cooperative,PJM,"45,651.80","358,781","29,905"
2021,12268,"Medina Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"45,329.50","366,080","28,106"
2021,12293,City of Memphis - (TN),A,Bundled,O,TN,Municipal,TVA,"557,355.20","5,257,499","378,516"
2021,12298,City of Menasha - (WI),A,Bundled,O,WI,Municipal,MISO,"7,616.70","61,871","8,334"
2021,12301,Nodak Electric Coop Inc,A,Bundled,O,ND,Cooperative,MISO,"42,977.00","358,533","20,050"
2021,12312,Merced Irrigation District,A,Bundled,O,CA,Political Subdivision,CISO,"14,907.50","81,189","10,104"
2021,12330,Meriwether Lewis Electric Coop,A,Bundled,O,TN,Cooperative,TVA,"49,560.00","422,600","29,373"
2021,12341,MidAmerican Energy Co,A,Bundled,O,IA,Investor Owned,MISO,"646,574.60","6,013,631","611,635"
2021,12341,MidAmerican Energy Co,A,Bundled,O,IL,Investor Owned,MISO,"66,834.40","648,586","73,902"
2021,12341,MidAmerican Energy Co,A,Bundled,O,SD,Investor Owned,MISO,"4,668.80","55,961","4,171"
2021,12341,MidAmerican Energy Co,C,Delivery,O,IL,Investor Owned,MISO,19.6,440,72
2021,12351,City of Mesa - (AZ),A,Bundled,O,AZ,Municipal,WALC,"18,255.10","149,683","14,737"
2021,12377,Midwest Energy Cooperative,A,Bundled,O,IN,Cooperative,PJM,657.1,"4,159",306
2021,12377,Midwest Energy Cooperative,A,Bundled,O,MI,Cooperative,PJM,"59,440.60","364,849","29,040"
2021,12377,Midwest Energy Cooperative,A,Bundled,O,OH,Cooperative,PJM,"1,808.90","11,317",870
2021,12390,Metropolitan Edison Co,A,Bundled,O,PA,Investor Owned,PJM,"563,576.30","4,426,321","389,719"
2021,12390,Metropolitan Edison Co,C,Delivery,O,PA,Investor Owned,PJM,"87,057.50","1,406,101","122,497"
2021,12395,Menard Electric Coop,A,Bundled,O,IL,Cooperative,MISO,"18,238.20","116,010","9,118"
2021,12439,"Midstate Electric Coop, Inc",A,Bundled,O,OR,Cooperative,BPAT,"24,811.00","278,886","17,705"
2021,12450,Midland Power Coop,A,Bundled,O,IA,Cooperative,MISO,"24,758.00","204,326","11,522"
2021,12452,Mid-South Electric Coop Assn,A,Bundled,O,TX,Cooperative,ERCO,"59,251.30","473,179","30,950"
2021,12462,Mid-Carolina Electric Coop Inc,A,Bundled,O,SC,Cooperative,SC,"95,510.00","749,132","54,343"
2021,12470,Middle Tennessee E M C,A,Bundled,O,TN,Cooperative,TVA,"446,299.00","4,320,326","280,568"
2021,12473,Town of Middleborough - (MA),A,Bundled,O,MA,Municipal,ISNE,"19,436.00","134,990","14,997"
2021,12478,Town of Middletown - (DE),A,Bundled,O,DE,Municipal,PJM,"13,352.80","99,897","8,633"
2021,12515,"Midwest Electric, Inc",A,Bundled,O,OH,Cooperative,PJM,"22,374.50","174,089","10,670"
2021,12524,Midwest Energy Inc,A,Bundled,O,KS,Cooperative,SWPP,"39,330.70","315,788","29,762"
2021,12532,City of Milan,A,Bundled,O,TN,Municipal,TVA,"10,962.00","102,356","6,800"
2021,12539,Midwest Electric Member Corp,A,Bundled,O,NE,Cooperative,WACM,"3,811.70","34,081","2,320"
2021,12540,City of Milford - (DE),A,Bundled,O,DE,Municipal,PJM,"9,536.80","75,974","6,603"
2021,12546,Mille Lacs Energy Cooperative,A,Bundled,O,MN,Cooperative,MISO,"19,652.40","126,802","14,210"
2021,12642,Maquoketa Valley Rrl Elec Coop,A,Bundled,O,IA,Cooperative,MISO,"17,077.90","141,877","10,706"
2021,12647,"ALLETE, Inc.",A,Bundled,O,MN,Investor Owned,MISO,"133,221.00","1,046,341","124,691"
2021,12651,Minnesota Valley Electric Coop,A,Bundled,O,MN,Cooperative,MISO,"59,848.00","505,775","40,656"
2021,12674,City of Mishawaka,A,Bundled,O,IN,Municipal,PJM,"20,955.00","178,897","23,678"
2021,12681,Mississippi County Electric Co,A,Bundled,O,AR,Cooperative,MISO,"4,827.00","56,727","3,297"
2021,12685,Entergy Mississippi LLC,A,Bundled,O,MS,Investor Owned,MISO,"578,258.50","5,568,055","383,468"
2021,12686,Mississippi Power Co,A,Bundled,O,MS,Investor Owned,SOCO,"279,712.00","2,046,922","156,281"
2021,12692,"Missoula Electric Coop, Inc",A,Bundled,O,ID,Cooperative,BPAT,60,580,41
2021,12692,"Missoula Electric Coop, Inc",A,Bundled,O,MT,Cooperative,BPAT,"18,061.90","182,046","13,979"
2021,12698,Evergy Missouri West,A,Bundled,O,MO,Investor Owned,SWPP,"407,878.00","3,633,581","295,895"
2021,12700,Missouri Rural Electric Coop,A,Bundled,O,MO,Cooperative,AECI,"7,604.00","66,202","4,907"
2021,12706,Mitchell Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"42,971.30","291,274","21,175"
2021,12744,Modern Electric Water Company,A,Bundled,O,WA,Cooperative,AVA,"6,804.40","100,895","8,738"
2021,12745,Modesto Irrigation District,A,Bundled,O,CA,Political Subdivision,BANC,"179,506.00","994,657","101,784"
2021,12782,City of Monett - (MO),A,Bundled,O,MO,Municipal,SWPP,"5,366.50","45,456","4,018"
2021,12796,Monongahela Power Co,A,Bundled,O,WV,Investor Owned,PJM,"393,336.90","3,653,781","334,332"
2021,12801,City of Monroe - (NC),A,Bundled,O,NC,Municipal,DUK,"14,002.00","107,226","9,065"
2021,12825,NorthWestern Energy LLC - (MT),A,Bundled,O,MT,Investor Owned,NWMT,"331,096.40","2,726,995","311,769"
2021,12825,NorthWestern Energy LLC - (MT),A,Bundled,O,WY,Investor Owned,NWMT,141.3,"1,154",152
2021,12825,NorthWestern Energy LLC - (MT),C,Delivery,O,MT,Investor Owned,NWMT,0.4,6,2
2021,12860,Morgan County Rural Elec Assn,A,Bundled,O,CO,Cooperative,WACM,"9,548.20","69,300","5,637"
2021,12866,Moon Lake Electric Assn Inc,A,Bundled,O,CO,Cooperative,WACM,"1,279.10","15,822","1,553"
2021,12866,Moon Lake Electric Assn Inc,A,Bundled,O,UT,Cooperative,WACM,"11,982.00","152,173","12,839"
2021,12894,City of Moorhead - (MN),A,Bundled,O,MN,Municipal,SWPP,"19,755.50","182,768","18,103"
2021,12917,Morgan Stanley Capital Grp Inc,B,Energy,O,MT,Retail Power Marketer,NWMT,.,.,.
2021,12917,Morgan Stanley Capital Grp Inc,D,Bundled,O,TX,Retail Power Marketer,ERCO,.,.,.
2021,12919,Morenci Water and Electric,A,Bundled,O,AZ,Investor Owned,WALC,"1,568.40","19,053","2,305"
2021,12929,South Central Indiana REMC,A,Bundled,O,IN,Cooperative,MISO,"70,627.00","459,983","33,936"
2021,12944,City of Morganton - (NC),A,Bundled,O,NC,Municipal,DUK,"8,141.60","70,703","6,729"
2021,12988,City of Morristown - (TN),A,Bundled,O,TN,Municipal,TVA,"19,157.00","164,117","12,590"
2021,12990,Consolidated Electric Coop Inc,A,Bundled,O,OH,Cooperative,PJM,"38,770.00","251,729","16,093"
2021,13027,"Mountain Electric Coop, Inc",A,Bundled,O,NC,Cooperative,TVA,"19,588.00","179,679","15,500"
2021,13027,"Mountain Electric Coop, Inc",A,Bundled,O,TN,Cooperative,TVA,"16,669.00","153,760","12,579"
2021,13032,Mt Carmel Public Utility Co,A,Bundled,O,IL,Investor Owned,MISO,"7,272.00","48,395","4,360"
2021,13036,Village of Mt. Horeb - (WI),A,Bundled,O,WI,Municipal,MISO,"3,304.80","29,778","3,514"
2021,13039,City of Mt Pleasant - (TN),A,Bundled,O,TN,Municipal,TVA,"5,894.00","48,100","3,457"
2021,13050,"Mountain Parks Electric, Inc",A,Bundled,O,CO,Cooperative,WACM,"22,957.00","157,364","17,804"
2021,13058,"Mountain View Elec Assn, Inc",A,Bundled,O,CO,Cooperative,WACM,"87,059.80","601,400","54,312"
2021,13073,"Mt Wheeler Power, Inc",A,Bundled,O,NV,Cooperative,NEVP,"6,274.20","83,402","5,141"
2021,13073,"Mt Wheeler Power, Inc",A,Bundled,O,UT,Cooperative,NEVP,178.4,"2,062",217
2021,13137,City of Murray - (UT),A,Bundled,O,UT,Municipal,PACE,"11,715.00","126,480","16,279"
2021,13138,City of Murray - (KY),A,Bundled,O,KY,Municipal,TVA,"7,971.00","64,530","6,117"
2021,13143,Board of Water Electric & Communications,A,Bundled,O,IA,Municipal,MISO,"12,366.20","103,603","9,995"
2021,13144,City of Muscle Shoals,A,Bundled,O,AL,Municipal,TVA,"10,817.00","101,142","6,964"
2021,13145,Village of Muscoda - (WI),A,Bundled,O,WI,Municipal,MISO,817.9,"7,450",904
2021,13196,Northern Plains Electric Coop,A,Bundled,O,ND,Cooperative,MISO,"22,058.00","209,787","10,163"
2021,13206,Nantucket Electric Co,A,Bundled,O,MA,Investor Owned,ISNE,"4,462.10","17,529","1,822"
2021,13206,Nantucket Electric Co,C,Delivery,O,MA,Investor Owned,ISNE,"15,732.80","106,466","10,487"
2021,13208,City of Naperville - (IL),A,Bundled,O,IL,Municipal,PJM,"70,367.70","537,789","54,868"
2021,13214,The Narragansett Electric Co,A,Bundled,O,RI,Investor Owned,ISNE,"621,484.30","2,811,239","399,976"
2021,13214,The Narragansett Electric Co,C,Delivery,O,RI,Investor Owned,ISNE,"32,363.50","260,113","40,410"
2021,13216,Nashville Electric Service,A,Bundled,O,TN,Municipal,TVA,"589,243.00","4,927,919","382,468"
2021,13227,Natchez Trace Elec Power Assn,A,Bundled,O,MS,Cooperative,TVA,"19,742.00","169,404","12,553"
2021,13228,City of Natchitoches,A,Bundled,O,LA,Municipal,MISO,"8,571.20","91,627","7,330"
2021,13292,Norris Electric Coop,A,Bundled,O,IL,Cooperative,MISO,"30,260.00","259,472","17,929"
2021,13314,Navajo Tribal Utility Authority,A,Bundled,O,AZ,State,PACE,"23,575.00","166,440","26,708"
2021,13314,Navajo Tribal Utility Authority,A,Bundled,O,NM,State,PACE,"9,121.00","64,619","9,863"
2021,13314,Navajo Tribal Utility Authority,A,Bundled,O,UT,State,PACE,"1,511.00","12,306","1,800"
2021,13318,"Navopache Electric Coop, Inc",A,Bundled,O,AZ,Cooperative,TEPC,"37,722.00","271,994","37,780"
2021,13318,"Navopache Electric Coop, Inc",A,Bundled,O,NM,Cooperative,TEPC,"1,058.00","7,626","1,400"
2021,13332,"Navarro County Elec Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"31,321.00","249,812","16,869"
2021,13337,Nebraska Public Power District,A,Bundled,O,NE,Political Subdivision,SWPP,"86,415.00","831,220","72,344"
2021,13337,Nebraska Public Power District,A,Bundled,O,SD,Political Subdivision,SWPP,"1,622.00","17,348","1,020"
2021,13352,City of Negaunee,A,Bundled,O,MI,Municipal,MISO,"2,276.00","11,461","1,966"
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,CA,Retail Power Marketer,CISO,0,0,0
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,CT,Retail Power Marketer,ISNE,"32,707.70","376,553","40,660"
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,DC,Retail Power Marketer,PJM,"3,132.60","39,213","2,238"
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,DE,Retail Power Marketer,PJM,"6,180.90","103,554","1,236"
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,IL,Retail Power Marketer,PJM,"61,890.10","798,775","86,718"
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,IL,Retail Power Marketer,MISO,"20,221.10","366,944","38,726"
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,MA,Retail Power Marketer,ISNE,"330,066.40","3,075,433","446,127"
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,MD,Retail Power Marketer,PJM,"122,613.20","1,645,258","94,179"
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,ME,Retail Power Marketer,ISNE,544.7,"8,130",862
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,MI,Retail Power Marketer,PJM,0,0,0
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,MI,Retail Power Marketer,MISO,0,0,0
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,NH,Retail Power Marketer,ISNE,"1,736.50","24,232",995
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,NJ,Retail Power Marketer,PJM,"41,448.60","473,492","38,702"
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,NY,Retail Power Marketer,NYIS,"105,900.00","1,578,041","168,615"
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,OH,Retail Power Marketer,PJM,"56,345.10","1,109,947","80,506"
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,OR,Retail Power Marketer,PGE,0,0,0
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,PA,Retail Power Marketer,NYIS,0,0,0
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,PA,Retail Power Marketer,PJM,"54,269.30","755,959","51,591"
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,RI,Retail Power Marketer,ISNE,553.1,"7,295",597
2021,13374,"Constellation NewEnergy, Inc",B,Energy,O,VA,Retail Power Marketer,PJM,0,0,0
2021,13374,"Constellation NewEnergy, Inc",D,Bundled,O,TX,Retail Power Marketer,ERCO,"272,171.10","2,347,135","156,383"
2021,13407,Nevada Power Co,A,Bundled,O,NV,Investor Owned,NEVP,"1,210,170.10","10,415,348","871,439"
2021,13407,Nevada Power Co,C,Delivery,O,NV,Investor Owned,NEVP,0,0,0
2021,13412,City of New Albany - (MS),A,Bundled,O,MS,Municipal,TVA,"12,262.00","111,906","8,002"
2021,13416,City of New Bern - (NC),A,Bundled,O,NC,Municipal,CPLE,"30,482.10","252,838","19,702"
2021,13418,City of New Braunfels - (TX),A,Bundled,O,TX,Municipal,ERCO,"62,456.10","573,721","42,989"
2021,13437,City of Newbern,A,Bundled,O,TN,Municipal,TVA,"1,984.00","20,678","1,499"
2021,13438,Village of New Glarus - (WI),A,Bundled,O,WI,Municipal,MISO,"1,011.40","8,443","1,076"
2021,13441,New Hampshire Elec Coop Inc,A,Bundled,O,NH,Cooperative,ISNE,"102,932.60","508,822","72,017"
2021,13441,New Hampshire Elec Coop Inc,C,Delivery,O,NH,Cooperative,ISNE,461.6,"3,675",461
2021,13448,City of New Holstein - (WI),A,Bundled,O,WI,Municipal,MISO,"2,627.30","19,836","2,162"
2021,13467,New London Electric&Water Util,A,Bundled,O,WI,Municipal,MISO,"3,212.90","26,862","3,452"
2021,13478,"Entergy New Orleans, LLC",A,Bundled,O,LA,Investor Owned,MISO,"264,291.10","2,258,307","188,222"
2021,13481,City of New Richmond,A,Bundled,O,WI,Municipal,MISO,"4,307.50","38,450","4,549"
2021,13482,New River Light & Power Co,A,Bundled,O,NC,State,DUK,"5,871.20","61,988","7,177"
2021,13485,New Smyrna Beach City of,A,Bundled,O,FL,Municipal,FPL,"29,416.00","301,038","26,432"
2021,13511,New York State Elec & Gas Corp,A,Bundled,O,NY,Investor Owned,NYIS,"784,144.10","6,074,761","678,499"
2021,13511,New York State Elec & Gas Corp,C,Delivery,O,NY,Investor Owned,NYIS,"75,354.60","1,037,102","108,511"
2021,13519,City of Newark - (DE),A,Bundled,O,DE,Municipal,PJM,"15,796.80","99,174","11,436"
2021,13520,"New-Mac Electric Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,"33,785.00","289,983","18,394"
2021,13523,City of Newberry - (SC),A,Bundled,O,SC,Municipal,DUK,"6,449.10","44,064","4,113"
2021,13524,"Newberry Electric Coop, Inc",A,Bundled,O,SC,Cooperative,SC,"21,862.00","153,940","12,588"
2021,13547,"Newnan Wtr, Sewer & Light Comm",A,Bundled,O,GA,Municipal,SOCO,"10,911.00","91,849","8,548"
2021,13550,City of Newport,A,Bundled,O,TN,Municipal,TVA,"31,251.00","257,545","19,295"
2021,13573,Niagara Mohawk Power Corp.,A,Bundled,O,NY,Investor Owned,NYIS,"1,565,320.10","10,510,294","1,341,789"
2021,13573,Niagara Mohawk Power Corp.,C,Delivery,O,NY,Investor Owned,NYIS,"142,372.70","1,655,718","181,452"
2021,13602,City of Niles - (OH),A,Bundled,O,OH,Municipal,PJM,"7,350.00","94,280","12,119"
2021,13640,Northern Virginia Elec Coop,A,Bundled,O,VA,Cooperative,PJM,"277,360.00","2,300,161","163,431"
2021,13647,Noble County R E M C,A,Bundled,O,IN,Cooperative,PJM,"17,038.30","135,296","10,835"
2021,13651,Nolin Rural Electric Coop Corp,A,Bundled,O,KY,Cooperative,PJM,"55,615.00","495,174","34,527"
2021,13664,Norris Public Power District,A,Bundled,O,NE,Political Subdivision,SWPP,"27,802.80","317,853","16,431"
2021,13669,North Alabama Electric Coop,A,Bundled,O,AL,Cooperative,TVA,"22,422.00","193,851","12,875"
2021,13676,"North Arkansas Elec Coop, Inc",A,Bundled,O,AR,Cooperative,MISO,"55,457.00","419,582","35,128"
2021,13679,Town of North Attleborough - (MA),A,Bundled,O,MA,Municipal,ISNE,"16,612.10","113,919","12,458"
2021,13693,"North Central Elec Coop, Inc",A,Bundled,O,OH,Cooperative,PJM,"17,577.20","123,788","8,392"
2021,13694,"North Central Elec Coop, Inc",A,Bundled,O,ND,Cooperative,MISO,"12,666.30","126,321","6,003"
2021,13697,North Central Power Co Inc,A,Bundled,O,WI,Investor Owned,MISO,"4,143.10","25,763","4,838"
2021,13716,North Georgia Elec Member Corp,A,Bundled,O,GA,Cooperative,TVA,"154,390.00","1,418,444","87,470"
2021,13718,City of North Little Rock - (AR),A,Bundled,O,AR,Municipal,MISO,"42,841.00","384,639","34,457"
2021,13725,City of North Platte,A,Bundled,O,NE,Municipal,SWPP,"12,555.00","118,788","11,568"
2021,13734,Northeast Oklahoma Electric Co,A,Bundled,O,OK,Cooperative,SWPP,"58,455.00","511,560","36,486"
2021,13735,Northcentral Mississippi E P A,A,Bundled,O,MS,Cooperative,TVA,"51,123.00","463,421","27,952"
2021,13739,Northeast Power,A,Bundled,O,NE,Political Subdivision,SWPP,"10,206.00","114,466","6,756"
2021,13750,"Northern Electric Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,"14,010.80","134,291","5,406"
2021,13756,Northern Indiana Pub Serv Co,A,Bundled,O,IN,Investor Owned,MISO,"567,918.40","3,546,813","422,436"
2021,13757,North Plains Electric Coop Inc,A,Bundled,O,TX,Cooperative,SWPP,"4,603.00","33,855","3,079"
2021,13758,"Northern Lights, Inc",A,Bundled,O,ID,Cooperative,BPAT,"24,210.00","210,564","16,889"
2021,13758,"Northern Lights, Inc",A,Bundled,O,MT,Cooperative,BPAT,"5,870.00","47,391","4,500"
2021,13758,"Northern Lights, Inc",A,Bundled,O,WA,Cooperative,BPAT,15,117,15
2021,13762,"Northern Neck Elec Coop, Inc",A,Bundled,O,VA,Cooperative,PJM,"32,771.50","240,126","17,152"
2021,13780,Northern States Power Co,A,Bundled,O,MI,Investor Owned,MISO,"7,621.30","60,962","7,602"
2021,13780,Northern States Power Co,A,Bundled,O,WI,Investor Owned,MISO,"264,986.90","1,918,708","215,241"
2021,13781,Northern States Power Co - Minnesota,A,Bundled,O,MN,Investor Owned,MISO,"1,291,299.70","9,276,160","1,186,195"
2021,13781,Northern States Power Co - Minnesota,A,Bundled,O,ND,Investor Owned,MISO,"90,585.30","766,051","81,609"
2021,13781,Northern States Power Co - Minnesota,A,Bundled,O,SD,Investor Owned,MISO,"104,165.30","804,651","85,700"
2021,13783,Northeast Louisiana Power Coop Inc.,A,Bundled,O,LA,Cooperative,MISO,"18,019.00","194,428","11,570"
2021,13788,Northern Wasco County PUD,A,Bundled,O,OR,Political Subdivision,BPAT,"10,335.40","140,813","9,694"
2021,13799,Prairie Land Electric Coop Inc,A,Bundled,O,KS,Cooperative,SWPP,"20,819.60","133,737","13,432"
2021,13807,Northwestern Electric Coop Inc - (OK),A,Bundled,O,OK,Cooperative,SWPP,"15,640.00","105,826","9,586"
2021,13809,NorthWestern Energy - (SD),A,Bundled,O,SD,Investor Owned,SWPP,"65,429.00","571,295","50,805"
2021,13815,Northwestern Wisconsin Elec Co,A,Bundled,O,MN,Investor Owned,MISO,70.6,471,78
2021,13815,Northwestern Wisconsin Elec Co,A,Bundled,O,WI,Investor Owned,MISO,"12,895.60","88,498","11,414"
2021,13826,City of Norway,A,Bundled,O,MI,Municipal,MISO,"2,249.80","14,156","1,834"
2021,13830,Nueces Electric Cooperative,A,Bundled,O,TX,Cooperative,ERCO,"33,820.00","242,831","16,338"
2021,13830,Nueces Electric Cooperative,D,Bundled,O,TX,Cooperative,ERCO,"28,822.00","345,315","22,955"
2021,13831,City of Norwich - (CT),A,Bundled,O,CT,Municipal,ISNE,"27,108.80","135,151","18,478"
2021,13839,City of Norwood - (MA),A,Bundled,O,MA,Municipal,ISNE,"15,743.00","91,091","14,024"
2021,13933,City of Oak Ridge,A,Bundled,O,TN,Municipal,TVA,"18,901.00","161,451","14,461"
2021,13936,Oakdale Electric Coop,A,Bundled,O,WI,Cooperative,MISO,"21,608.00","147,938","15,972"
2021,13955,City of Ocala,A,Bundled,O,FL,Municipal,FMPP,"58,538.50","547,723","43,600"
2021,13962,Oconee Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"19,691.50","145,920","10,577"
2021,13963,Oconomowoc Utilities,A,Bundled,O,WI,Municipal,MISO,"10,007.00","79,841","9,051"
